case,frame_id,culling_recent_points,culling_remaining_recent_points,culling_recent_near_boundary,culling_recent_clean_static,culling_recent_direct_dynamic,culling_near_prebad,culling_near_culled_found_ratio,culling_near_culled_low_obs,culling_near_survived,culling_near_matured,culling_clean_culled_found_ratio,culling_clean_culled_low_obs,culling_clean_survived,culling_clean_matured,lm_created_near_boundary_new_points,lm_created_clean_static_new_points,lm_created_direct_dynamic_new_points,lm_triangulated_points,lm_created_map_points,pose_near_chi2_mean_weighted,pose_near_inlier_chi2_mean_weighted,pose_clean_chi2_mean_weighted,pose_clean_inlier_chi2_mean_weighted,pose_admission_near_chi2_mean_weighted,ckf_created_near_share,lm_created_near_share,pose_near_outlier_rate,pose_clean_outlier_rate,pose_direct_dynamic_outlier_rate,pose_admission_near_outlier_rate,pose_near_to_clean_chi2_ratio,culling_near_removed_events,culling_clean_removed_events,culling_near_removed_event_rate,culling_clean_removed_event_rate,pose_all_edges,pose_all_inliers,pose_all_outliers,pose_near_edges,pose_near_inliers,pose_near_outliers,pose_clean_edges,pose_clean_inliers,pose_clean_outliers,pose_direct_dynamic_edges,pose_direct_dynamic_inliers,pose_direct_dynamic_outliers,pose_admission_near_edges,pose_admission_near_inliers,pose_admission_near_outliers,ckf_created_near_boundary_new_points,ckf_created_clean_static_new_points,ckf_created_direct_dynamic_new_points,ckf_existing_near_boundary_candidates,ckf_accepted_depth_candidates_pre_boundary
wrpy_supportq_lm_diag,577,338.0,117.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,221.0,66.0,0.0,1.0,0.0,1.0,1.0,66.2019096,,30.681238319402983,2.448810766081871,,0.0,0.0,1.0,0.48955223880597015,0.9230769230769231,,2.1577326479072894,0.0,51.0,,0.15088757396449703,397.0,175.0,222.0,10.0,0.0,10.0,335.0,171.0,164.0,52.0,4.0,48.0,0.0,0.0,0.0,0.0,66.0,0.0,6.0,276.0
wrpy_supportq_lm_diag,578,,,,,,,,,,,,,,,,,,,,54.8421034,,26.244397261992617,2.4138515454545453,,,,1.0,0.3505535055350554,0.8333333333333334,,2.089669000683161,0.0,0.0,,,316.0,181.0,135.0,15.0,0.0,15.0,271.0,176.0,95.0,30.0,5.0,25.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,579,401.0,163.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,238.0,29.0,0.0,0.0,0.0,0.0,0.0,56.23562375,4.34063825,19.35242643137255,1.981018100671141,,0.0,,0.75,0.41568627450980394,1.0,,2.905869398311494,0.0,41.0,,0.10224438902743142,296.0,153.0,143.0,16.0,4.0,12.0,255.0,149.0,106.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,172.0,0.0,15.0,353.0
wrpy_supportq_lm_diag,580,401.0,50.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,351.0,21.0,0.0,0.0,0.0,0.0,0.0,99.690888,0.249521,35.57456810526316,2.7904934827586207,,0.0,,0.7777777777777778,0.49122807017543857,0.9024390243902439,,2.8023077526906364,0.0,29.0,,0.07231920199501247,392.0,180.0,212.0,9.0,2.0,7.0,342.0,174.0,168.0,41.0,4.0,37.0,0.0,0.0,0.0,0.0,162.0,0.0,7.0,406.0
wrpy_supportq_lm_diag,581,519.0,110.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,409.0,16.0,0.0,0.0,0.0,0.0,0.0,82.58763346153847,,28.203789559999997,2.5265262554744528,,0.0,,1.0,0.452,0.9534883720930233,,2.9282459821877382,0.0,94.0,,0.1811175337186898,556.0,276.0,280.0,13.0,0.0,13.0,500.0,274.0,226.0,43.0,2.0,41.0,0.0,0.0,0.0,0.0,167.0,0.0,11.0,557.0
wrpy_supportq_lm_diag,582,513.0,167.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,346.0,80.0,0.0,0.0,0.0,0.0,0.0,65.34642822222223,,17.04304170890411,2.480036055408971,,0.0,,1.0,0.351027397260274,1.0,,3.834199865161516,0.0,87.0,,0.1695906432748538,651.0,379.0,272.0,9.0,0.0,9.0,584.0,379.0,205.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,104.0,0.0,7.0,469.0
wrpy_supportq_lm_diag,583,568.0,250.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,318.0,46.0,0.0,4.0,0.0,4.0,4.0,30.29174909090909,2.0405285714285712,34.402154252631576,2.51598189375,,0.0,0.0,0.5757575757575758,0.5789473684210527,0.7906976744186046,,0.8805189601924983,0.0,62.0,,0.10915492957746478,456.0,183.0,273.0,33.0,14.0,19.0,380.0,160.0,220.0,43.0,9.0,34.0,0.0,0.0,0.0,0.0,210.0,0.0,21.0,478.0
wrpy_supportq_lm_diag,584,552.0,83.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,469.0,41.0,0.0,1.0,0.0,1.0,1.0,48.62309385714286,4.133810555555556,24.45133756504065,2.3519349999999997,,0.0,0.0,0.7428571428571429,0.43089430894308944,0.7948717948717948,,1.9885658086313376,0.0,42.0,,0.07608695652173914,566.0,297.0,269.0,35.0,9.0,26.0,492.0,280.0,212.0,39.0,8.0,31.0,0.0,0.0,0.0,0.0,228.0,0.0,20.0,614.0
wrpy_supportq_lm_diag,585,620.0,131.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,489.0,27.0,0.0,1.0,0.0,1.0,1.0,47.004780162500005,2.945630647058824,26.34976874193548,2.371215851612903,,0.0,0.0,0.7875,0.4444444444444444,0.9090909090909091,,1.783878280787042,0.0,104.0,,0.16774193548387098,682.0,331.0,351.0,80.0,17.0,63.0,558.0,310.0,248.0,44.0,4.0,40.0,0.0,0.0,0.0,0.0,149.0,0.0,42.0,572.0
wrpy_supportq_lm_diag,586,618.0,242.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,376.0,111.0,0.0,0.0,0.0,0.0,0.0,42.26298918181818,3.0190721,38.03796092901879,2.8631815858585856,,0.0,,0.696969696969697,0.5866388308977035,0.8813559322033898,,1.1110739942312775,0.0,131.0,,0.21197411003236247,571.0,215.0,356.0,33.0,10.0,23.0,479.0,198.0,281.0,59.0,7.0,52.0,0.0,0.0,0.0,0.0,128.0,0.0,21.0,491.0
wrpy_supportq_lm_diag,587,,,,,,,,,,,,,,,,,,,,60.95836600000001,1.232521,31.68520015769231,2.699962737704918,,,,0.9,0.5307692307692308,0.7777777777777778,,1.9238750488120546,0.0,0.0,,,575.0,255.0,320.0,10.0,1.0,9.0,520.0,244.0,276.0,45.0,10.0,35.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,588,,,,,,,,,,,,,,,,,,,,44.94130316666667,1.94659,29.032779581818183,2.6655486678200693,,,,0.6111111111111112,0.47454545454545455,0.9824561403508771,,1.5479504137733757,0.0,0.0,,,625.0,297.0,328.0,18.0,7.0,11.0,550.0,289.0,261.0,57.0,1.0,56.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,589,,,,,,,,,,,,,,,,,,,,26.823261580645163,2.2473330476190476,29.33363893023256,2.7221858996655524,,,,0.3225806451612903,0.46511627906976744,0.9206349206349206,,0.914419845571901,0.0,0.0,,,653.0,325.0,328.0,31.0,21.0,10.0,559.0,299.0,260.0,63.0,5.0,58.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,590,598.0,325.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,14.0,273.0,53.0,0.0,6.0,0.0,6.0,6.0,98.242027,,27.578499257698542,2.630065,,0.0,0.0,1.0,0.4473257698541329,0.6382978723404256,,3.5622687834464277,0.0,184.0,,0.3076923076923077,673.0,358.0,315.0,9.0,0.0,9.0,617.0,341.0,276.0,47.0,17.0,30.0,0.0,0.0,0.0,0.0,217.0,0.0,9.0,740.0
wrpy_supportq_lm_diag,591,442.0,52.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,390.0,21.0,0.0,1.0,0.0,1.0,1.0,27.830739142857148,1.4808838181818182,24.100132778200255,2.071857236725664,,0.0,0.0,0.47619047619047616,0.42712294043092525,0.660377358490566,,1.1547960917473206,0.0,31.0,,0.07013574660633484,863.0,481.0,382.0,21.0,11.0,10.0,789.0,452.0,337.0,53.0,18.0,35.0,0.0,0.0,0.0,0.0,160.0,0.0,7.0,655.0
wrpy_supportq_lm_diag,592,518.0,101.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,417.0,9.0,0.0,1.0,0.0,1.0,1.0,123.00413680645163,4.051081333333333,27.636299240452615,2.481341857142857,,0.0,0.0,0.9032258064516129,0.45544554455445546,0.6944444444444444,,4.450817952730965,0.0,92.0,,0.1776061776061776,810.0,410.0,400.0,31.0,3.0,28.0,707.0,385.0,322.0,72.0,22.0,50.0,0.0,0.0,0.0,0.0,125.0,0.0,13.0,614.0
wrpy_supportq_lm_diag,593,534.0,240.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,294.0,131.0,0.0,4.0,0.0,4.0,4.0,77.68063922222221,2.231298,29.47611687250996,2.4616327648456053,,0.0,0.0,0.8333333333333334,0.4409030544488712,0.9056603773584906,,2.635375601141981,0.0,109.0,,0.20411985018726592,842.0,432.0,410.0,36.0,6.0,30.0,753.0,421.0,332.0,53.0,5.0,48.0,0.0,0.0,0.0,0.0,116.0,0.0,28.0,697.0
wrpy_supportq_lm_diag,594,,,,,,,,,,,,,,,,,,,,83.60143907692307,2.4049354999999997,30.68935429142857,2.4319238096446703,,,,0.6153846153846154,0.43714285714285717,0.927536231884058,,2.72411854231396,0.0,0.0,,,795.0,409.0,386.0,26.0,10.0,16.0,700.0,394.0,306.0,69.0,5.0,64.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,595,,,,,,,,,,,,,,,,,,,,25.67186169565218,2.5690673333333334,27.81674072683706,2.704656700831025,,,,0.4782608695652174,0.4233226837060703,0.896551724137931,,0.9228925109433995,0.0,0.0,,,736.0,382.0,354.0,23.0,12.0,11.0,626.0,361.0,265.0,87.0,9.0,78.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,596,,,,,,,,,,,,,,,,,,,,107.852082,2.996512,28.161683214285716,2.4924103005780345,,,,0.8823529411764706,0.4383116883116883,0.8620689655172413,,3.8297455865595893,0.0,0.0,,,720.0,360.0,360.0,17.0,2.0,15.0,616.0,346.0,270.0,87.0,12.0,75.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,597,,,,,,,,,,,,,,,,,,,,79.53051338461539,5.693101333333334,25.727376789215686,2.7258231363636365,,,,0.7692307692307693,0.46078431372549017,0.868421052631579,,3.09127953604476,0.0,0.0,,,701.0,343.0,358.0,13.0,3.0,10.0,612.0,330.0,282.0,76.0,10.0,66.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,598,,,,,,,,,,,,,,,,,,,,43.196833749999996,3.9171942499999997,24.2698899823435,2.363948612732096,,,,0.6,0.39486356340288925,0.9682539682539683,,1.7798528869074384,0.0,0.0,,,706.0,387.0,319.0,20.0,8.0,12.0,623.0,377.0,246.0,63.0,2.0,61.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,599,,,,,,,,,,,,,,,,,,,,72.64638247058825,3.755391166666667,26.63534705246423,2.6059400982142855,,,,0.6470588235294118,0.465818759936407,0.8775510204081632,,2.7274426846211193,0.0,0.0,,,695.0,348.0,347.0,17.0,6.0,11.0,629.0,336.0,293.0,49.0,6.0,43.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,600,456.0,256.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,7.0,200.0,13.0,0.0,5.0,0.0,5.0,5.0,49.748400076923076,2.993305,25.796222878172593,2.541530637010676,,0.0,0.0,0.9230769230769231,0.5245346869712352,0.8412698412698413,,1.9285148958383964,0.0,170.0,,0.37280701754385964,667.0,292.0,375.0,13.0,1.0,12.0,591.0,281.0,310.0,63.0,10.0,53.0,0.0,0.0,0.0,0.0,156.0,0.0,11.0,609.0
wrpy_supportq_lm_diag,601,337.0,33.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,304.0,12.0,0.0,1.0,0.0,1.0,1.0,114.31136120000001,1.198364,26.846865525179858,2.526341885496183,,0.0,0.0,0.8,0.43453237410071943,0.7261904761904762,,4.257903444734977,0.0,21.0,,0.06231454005934718,789.0,418.0,371.0,10.0,2.0,8.0,695.0,393.0,302.0,84.0,23.0,61.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,627.0
wrpy_supportq_lm_diag,602,445.0,93.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,352.0,14.0,0.0,3.0,0.0,3.0,3.0,53.76867776470587,3.0259322000000006,24.37522285766871,2.4061570292887033,,0.0,0.0,0.7058823529411765,0.4134969325153374,0.8333333333333334,,2.2058743043569615,0.0,79.0,,0.17752808988764046,856.0,487.0,369.0,17.0,5.0,12.0,815.0,478.0,337.0,24.0,4.0,20.0,0.0,0.0,0.0,0.0,139.0,0.0,12.0,715.0
wrpy_supportq_lm_diag,603,470.0,149.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,321.0,83.0,0.0,3.0,0.0,3.0,3.0,81.62475446428572,3.105433,27.819438855421687,2.521995825726141,,0.0,0.0,0.7857142857142857,0.41927710843373495,0.9761904761904762,,2.9340906151447403,0.0,66.0,,0.14042553191489363,900.0,489.0,411.0,28.0,6.0,22.0,830.0,482.0,348.0,42.0,1.0,41.0,0.0,0.0,0.0,0.0,114.0,0.0,14.0,688.0
wrpy_supportq_lm_diag,604,,,,,,,,,,,,,,,,,,,,111.0107449,7.782892,25.914976843828715,2.3103280065359475,,,,0.9,0.42191435768261965,0.925,,4.28365209697016,0.0,0.0,,,844.0,463.0,381.0,10.0,1.0,9.0,794.0,459.0,335.0,40.0,3.0,37.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,605,587.0,213.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,374.0,47.0,0.0,1.0,0.0,1.0,1.0,109.68806742105262,4.401765,33.20827627994228,2.804183617210682,,0.0,0.0,0.8421052631578947,0.5137085137085137,0.8888888888888888,,3.3030340538121803,0.0,76.0,,0.12947189097103917,739.0,343.0,396.0,19.0,3.0,16.0,693.0,337.0,356.0,27.0,3.0,24.0,0.0,0.0,0.0,0.0,248.0,0.0,18.0,776.0
wrpy_supportq_lm_diag,606,589.0,105.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,484.0,50.0,0.0,1.0,0.0,1.0,1.0,70.15859205000001,3.669329,35.66598533333334,2.6839155392405063,,0.0,0.0,0.95,0.526378896882494,0.8695652173913043,,1.9671009056472069,0.0,55.0,,0.0933786078098472,877.0,399.0,478.0,20.0,1.0,19.0,834.0,395.0,439.0,23.0,3.0,20.0,0.0,0.0,0.0,0.0,205.0,0.0,16.0,809.0
wrpy_supportq_lm_diag,607,697.0,161.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,124.0,536.0,23.0,0.0,1.0,0.0,1.0,1.0,134.2742641111111,,35.26493442527339,2.3844312109181143,,0.0,0.0,1.0,0.5103280680437424,0.92,,3.8075858157524465,0.0,138.0,,0.19799139167862267,857.0,405.0,452.0,9.0,0.0,9.0,823.0,403.0,420.0,25.0,2.0,23.0,0.0,0.0,0.0,0.0,205.0,0.0,7.0,754.0
wrpy_supportq_lm_diag,608,753.0,265.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,488.0,131.0,0.0,1.0,0.0,1.0,1.0,180.12048670588237,7.222204,32.152415475776394,2.212912604316547,,0.0,0.0,0.9411764705882353,0.48198757763975153,1.0,,5.6020825819940345,0.0,134.0,,0.17795484727755645,868.0,418.0,450.0,17.0,1.0,16.0,805.0,417.0,388.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,210.0,0.0,11.0,803.0
wrpy_supportq_lm_diag,609,,,,,,,,,,,,,,,,,,,,63.79321282352942,5.686326333333334,32.5581315121639,2.288608359267734,,,,0.8235294117647058,0.44046094750320103,0.9333333333333333,,1.9593634481049973,0.0,0.0,,,828.0,442.0,386.0,17.0,3.0,14.0,781.0,437.0,344.0,30.0,2.0,28.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,610,,,,,,,,,,,,,,,,,,,,160.290071,3.391371,32.08049385945946,2.199487086513995,,,,0.9375,0.4689189189189189,0.9230769230769231,,4.996496366365503,0.0,0.0,,,782.0,396.0,386.0,16.0,1.0,15.0,740.0,393.0,347.0,26.0,2.0,24.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,611,,,,,,,,,,,,,,,,,,,,148.714651,5.310286,36.373354942513366,2.35114348,,,,0.9090909090909091,0.46524064171123,1.0,,4.0885601901457145,0.0,0.0,,,768.0,401.0,367.0,11.0,1.0,10.0,748.0,400.0,348.0,9.0,0.0,9.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,612,,,,,,,,,,,,,,,,,,,,125.338539,,30.97139048148148,2.278528629976581,,,,1.0,0.454661558109834,1.0,,4.046913524110028,0.0,0.0,,,807.0,427.0,380.0,10.0,0.0,10.0,783.0,427.0,356.0,14.0,0.0,14.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,613,,,,,,,,,,,,,,,,,,,,148.286212,,42.486050753661786,2.5264621034482757,,,,1.0,0.5366178428761651,0.9285714285714286,,3.490232896904863,0.0,0.0,,,768.0,349.0,419.0,3.0,0.0,3.0,751.0,348.0,403.0,14.0,1.0,13.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,614,760.0,442.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,15.0,318.0,26.0,0.0,1.0,0.0,1.0,1.0,99.39307789473685,0.344292,66.58663858647797,3.277981930232558,,0.0,0.0,0.9473684210526315,0.7295597484276729,0.9285714285714286,,1.4926880227728,0.0,315.0,,0.4144736842105263,669.0,174.0,495.0,19.0,1.0,18.0,636.0,172.0,464.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,265.0,0.0,10.0,746.0
wrpy_supportq_lm_diag,615,527.0,46.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,481.0,14.0,0.0,1.0,0.0,1.0,1.0,54.46055088235295,3.38526,40.75354294204851,2.6786957804154303,,0.0,0.0,0.8823529411764706,0.545822102425876,1.0,,1.3363390505653898,0.0,32.0,,0.06072106261859583,771.0,339.0,432.0,17.0,2.0,15.0,742.0,337.0,405.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,203.0,0.0,9.0,782.0
wrpy_supportq_lm_diag,616,633.0,194.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,177.0,439.0,15.0,0.0,1.0,0.0,1.0,1.0,75.30294825,6.568861999999999,32.1951948118701,2.393293304347826,,0.0,0.0,0.5,0.4333706606942889,0.9565217391304348,,2.338949917527333,0.0,179.0,,0.28278041074249605,920.0,509.0,411.0,4.0,2.0,2.0,893.0,506.0,387.0,23.0,1.0,22.0,0.0,0.0,0.0,0.0,146.0,0.0,3.0,745.0
wrpy_supportq_lm_diag,617,578.0,174.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,404.0,91.0,0.0,0.0,0.0,0.0,0.0,85.95771514285714,3.3846365,35.52995582711865,2.6322006666666664,,0.0,,0.8095238095238095,0.4915254237288136,0.3333333333333333,,2.4193026177997363,0.0,83.0,,0.14359861591695502,909.0,456.0,453.0,21.0,4.0,17.0,885.0,450.0,435.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,136.0,0.0,11.0,776.0
wrpy_supportq_lm_diag,618,571.0,285.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,286.0,84.0,0.0,0.0,0.0,0.0,0.0,88.45508357142857,2.9896999999999996,43.07682103002611,2.9512756955128205,,0.0,,0.8571428571428571,0.5926892950391645,1.0,,2.0534264473641675,0.0,91.0,,0.159369527145359,791.0,315.0,476.0,21.0,3.0,18.0,766.0,312.0,454.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,148.0,0.0,15.0,722.0
wrpy_supportq_lm_diag,619,447.0,115.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,332.0,53.0,0.0,1.0,0.0,1.0,1.0,111.98816589473685,,28.424777824417006,2.2938420625,,0.0,0.0,1.0,0.4732510288065844,0.875,,3.9398079586232875,0.0,62.0,,0.13870246085011187,756.0,385.0,371.0,19.0,0.0,19.0,729.0,384.0,345.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,151.0,0.0,9.0,716.0
wrpy_supportq_lm_diag,620,398.0,143.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,255.0,39.0,0.0,1.0,0.0,1.0,1.0,132.91757,0.940134,28.77882703045685,2.328253422907489,,0.0,0.0,0.8571428571428571,0.42385786802030456,1.0,,4.6185888625458,0.0,104.0,,0.2613065326633166,818.0,455.0,363.0,7.0,1.0,6.0,788.0,454.0,334.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,583.0
wrpy_supportq_lm_diag,621,320.0,129.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,191.0,48.0,0.0,1.0,0.0,1.0,1.0,101.3267449,,32.34494298648649,2.5320868,,0.0,0.0,1.0,0.5202702702702703,0.782608695652174,,3.1326920236753444,0.0,81.0,,0.253125,773.0,360.0,413.0,10.0,0.0,10.0,740.0,355.0,385.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,581.0
wrpy_supportq_lm_diag,622,,,,,,,,,,,,,,,,,,,,102.305848,4.8487,35.16590383920367,2.273019111111111,,,,0.9,0.5176110260336907,0.7142857142857143,,2.9092341396312222,0.0,0.0,,,684.0,322.0,362.0,10.0,1.0,9.0,653.0,315.0,338.0,21.0,6.0,15.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,623,,,,,,,,,,,,,,,,,,,,39.044466,,29.49724815909091,2.17701502425876,,,,1.0,0.47301136363636365,1.0,,1.3236646954121611,0.0,0.0,,,721.0,371.0,350.0,4.0,0.0,4.0,704.0,371.0,333.0,13.0,0.0,13.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,624,,,,,,,,,,,,,,,,,,,,62.109624,4.243848,26.456123385507244,2.316557972677596,,,,0.6428571428571429,0.46956521739130436,0.9090909090909091,,2.347646444453153,0.0,0.0,,,715.0,372.0,343.0,14.0,5.0,9.0,690.0,366.0,324.0,11.0,1.0,10.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,625,286.0,175.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,111.0,23.0,0.0,6.0,0.0,6.0,6.0,49.33564945454546,4.81389,25.478701581081083,2.207981706744868,,0.0,0.0,0.6363636363636364,0.487987987987988,0.45454545454545453,,1.936348651737382,0.0,61.0,,0.21328671328671328,699.0,357.0,342.0,11.0,4.0,7.0,666.0,341.0,325.0,22.0,12.0,10.0,0.0,0.0,0.0,0.0,88.0,0.0,7.0,476.0
wrpy_supportq_lm_diag,626,207.0,24.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,183.0,17.0,0.0,1.0,0.0,1.0,1.0,71.0176605,,24.812460640826874,1.9547655315315315,,0.0,0.0,1.0,0.4263565891472868,1.0,,2.862177255533708,0.0,7.0,,0.033816425120772944,790.0,444.0,346.0,10.0,0.0,10.0,774.0,444.0,330.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,84.0,0.0,5.0,507.0
wrpy_supportq_lm_diag,627,234.0,43.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,191.0,8.0,0.0,0.0,0.0,0.0,0.0,59.62466785714286,2.837824,22.984419324387396,2.1064362840909094,,0.0,,0.7142857142857143,0.3838973162193699,1.0,,2.5941341834935407,0.0,35.0,,0.14957264957264957,877.0,530.0,347.0,7.0,2.0,5.0,857.0,528.0,329.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,528.0
wrpy_supportq_lm_diag,628,240.0,93.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,147.0,62.0,0.0,0.0,0.0,0.0,0.0,87.27164847368421,3.267074,23.12579019041614,2.335738056277056,,0.0,,0.7894736842105263,0.41740226986128626,0.8947368421052632,,3.773780171622053,0.0,31.0,,0.12916666666666668,831.0,468.0,363.0,19.0,4.0,15.0,793.0,462.0,331.0,19.0,2.0,17.0,0.0,0.0,0.0,0.0,46.0,0.0,11.0,498.0
wrpy_supportq_lm_diag,629,,,,,,,,,,,,,,,,,,,,58.855189230769234,3.3363335000000003,28.275699890295364,2.3188569836065573,,,,0.8461538461538461,0.48523206751054854,0.8478260869565217,,2.0814759478674905,0.0,0.0,,,770.0,375.0,395.0,13.0,2.0,11.0,711.0,366.0,345.0,46.0,7.0,39.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,630,,,,,,,,,,,,,,,,,,,,68.577342,,31.278774030095764,2.1486501538461535,,,,1.0,0.4131326949384405,0.8636363636363636,,2.1924561983796536,0.0,0.0,,,778.0,435.0,343.0,3.0,0.0,3.0,731.0,429.0,302.0,44.0,6.0,38.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,631,,,,,,,,,,,,,,,,,,,,95.808563,,32.88438193975903,2.4381001851851853,,,,1.0,0.4578313253012048,0.92,,2.9134974522407604,0.0,0.0,,,801.0,409.0,392.0,4.0,0.0,4.0,747.0,405.0,342.0,50.0,4.0,46.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,632,242.0,138.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,104.0,34.0,0.0,5.0,0.0,5.0,5.0,66.766815,,38.26142691545575,2.560923455284553,,0.0,0.0,1.0,0.512549537648613,0.972972972972973,,1.745016335839515,0.0,41.0,,0.16942148760330578,800.0,370.0,430.0,6.0,0.0,6.0,757.0,369.0,388.0,37.0,1.0,36.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0,551.0
wrpy_supportq_lm_diag,633,192.0,22.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,170.0,11.0,0.0,15.0,0.0,15.0,15.0,22.136490411764708,2.02323325,36.46069639167687,2.4288538151658767,,0.0,0.0,0.29411764705882354,0.4834761321909425,0.9696969696969697,,0.6071329569233888,0.0,11.0,,0.057291666666666664,867.0,435.0,432.0,17.0,12.0,5.0,817.0,422.0,395.0,33.0,1.0,32.0,0.0,0.0,0.0,0.0,77.0,0.0,11.0,595.0
wrpy_supportq_lm_diag,634,263.0,31.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,232.0,5.0,0.0,4.0,0.0,4.0,4.0,34.751093166666664,4.4449539,31.057037646209384,2.341226623157895,,0.0,0.0,0.5833333333333334,0.42839951865222625,0.75,,1.1189442329477342,0.0,26.0,,0.09885931558935361,891.0,494.0,397.0,24.0,10.0,14.0,831.0,475.0,356.0,36.0,9.0,27.0,0.0,0.0,0.0,0.0,76.0,0.0,19.0,610.0
